key,KR
014b35eb,물
bb229627,CSS
392b8804,케이블카
8754334a,폐쇄된 케이블카
01a0f50e,카페/작은식당
6cea75a2,구내식당
7d68a553,Cairo
048a23b9,케이준/캐리비언
96ddae2f,케이준 및 캐리비안
b02a7c7a,보정 완료
23c1bb89,%1 하루종일
d1c4a2b6,%1 이벤트
91bff19d,%1 워크아웃
e96c2c5d,보정
60f88074,캘리포니아식
6a5a826b,칼로리
5f6eae0b,총 칼로리
6c6ec282,총 칼로리
1d7b1218,총 칼로리
2c7b29b5,총 칼로리
bd251911,남은 칼로리
c625273c,남은 칼로리
bb13ccca,남은 칼로리
be13d183,남은 칼로리
a1964c38,캠핑장-RV주차장
f5ee28a2,캠핑장
f1b0f151,캠핑장소
f7c855d9,야영지/RV 야영지
f5b72fa7,캠핑장
5c78aa97,맵 인증 불가
e4982688,맵 잠금해제 불가
26bb7b33,맵 검증 불가. 맵 판매자에게 연락하십시오.
786184b9,캐나다식
b5fcb577,운하 수문
4c7d393f,운하
d931d672,취소
6ff6ba67,곶
44214313,Cape Town
a1baca74,Cape Verde
ef6cd129,자동차 렌트
88b2bd14,세차장
fb5b4e60,세차장
892e4b71,카드 범위
dd871658,카풀차선
aafd05ff,해도구역
e80868a0,해도선
4fc4b187,카지노
81ffffe4,카지노
2c4f3196,주의: 다른 사람 접근
549190a9,동굴
f811f3a4,묘지
dae24479,날짜 변경
6900b51d,지하수로
1b8cae6b,해협
a0fc50c6,해도참조
f5ee34a0,해도
d61ebd59,Chevrolet 딜러
eeb826e8,측정 단위
3c27a697,치킨
9512a4a6,탁아소
897a987b,침니
48663893,중국식
a038264e,Chita
562a2093,활동 선택
7c5ca4bb,Chrysler 딜러
d5aa6963,교회
3a89a103,극장
d148bbeb,시청
356ffe50,시청
bd43504f,도시
45bcf103,공공 건물
e3df2a0c,Clarke 1866
974fbf38,Clarke 1880
938d7642,소해선
df7f43ea,절벽
850b1513,오르막 길
ed0539a8,오르막길
a897cf25,의류매장
c5180d7e,옷가게
8041e457,시팅케이던스
8541ec36,시팅케이던스
5e276b54,시팅 케이던스
452743f9,시팅케이던스
d94059c7,댄싱 케이던스
be402f46,댄싱케이던스
b7244dc4,댄싱 케이던스
be2458c9,댄싱 케이던스
89ff428e,시팅 파워
74ff217f,시팅 파워
8c108ed5,시팅 파워
7d107738,시팅 파워
263a6b86,댄싱 파워
413a9607,댄싱 파워
e824439d,댄싱 파워
e9244530,댄싱 파워
2613ea87,케이던스 이심률
0b13c006,케이던스 이심률
03f97184,케이던스 이심률
0af97c89,케이던스 이심률
2da5e958,디버그 상태
3ca600f5,디버그 상태
6f99854b,디버그 상태
7c9999c2,디버그 상태
cf32526a,랩 시팅 케이던스
d2325723,랩 시팅 회전수
d1439eb1,랩 시팅 케이던스
da43acdc,랩 시팅 케이던스
4f31404a,랩 댄싱 케이던스
52314503,랩 댄싱 케이던스
51428c91,랩 댄싱 케이던스
5a429abc,랩 댄싱 케이던스
182f71f7,랩/오류
1d2f79d6,랩/오류
76142f74,랩/오류
5d140819,랩/오류
420a2827,랩 시팅 파워
2709fda6,랩 시팅 파워
1fefaf24,랩 시팅 파워
26efba29,랩 시팅 파워
a9dbe417,랩 댄싱 파워
aedbebf6,랩 댄싱 파워
87bfd814,랩 댄싱 파워
6ebfb0b9,랩 댄싱 파워
bb5370a7,평균 좌측PPP
a0534626,평균 좌측 PPP
9938f7a4,평균 좌측 피크 파워 페이즈
a03902a9,평균 좌측PPP
0a1f5560,랩 좌측PPP
291f862d,랩 좌측PPP
2c3b6163,랩 좌측 피크 파워 페이스
293b5caa,랩 좌측PPP
de09546a,좌측 PPP
e1095923,좌측 PPP
e01aa0b1,좌측 피크 파워 페이즈
e91aaedc,좌측 PPP
c9bf0f51,평균 좌측PP
d2bf1d7c,평균 좌측PP
c7adc30a,평균 좌측 파워 페이즈
caadc7c3,평균 좌측PP
af9a8942,랩 좌측PP
a29a74cb,랩 좌측PP
51842ef9,랩 좌측 파워 페이즈
6a845654,랩 좌측PP
b7a5dc30,좌측 PP
b6a5da9d,좌측 PP
d9c1e833,좌측 파워 페이즈
f6c215da,좌측 PP
5179cf0c,평균 플랫폼 센터 오프셋
6879f341,평균 PCO
936d6aff,평균 플랫폼 센터 오프셋
a86d8c0e,평균 플랫폼 센터 오프셋
afab1337,랩 플랫폼 센터 오프셋
b4ab1b16,랩 PCO
0d8fd0b4,랩 플랫폼 센터 오프셋
f48fa959,랩 플랫폼 센터 오프셋
52ecc091,PCO
5beccebc,PCO
50db744a,플랫폼 센터 오프셋
53db7903,PCO
2f49e590,페달 무게
2e49e3fd,페달 무게
d1652813,페달 무게
ee6555ba,페달 무게
5ec37f6e,평균 우측PPP
49c35e5f,평균 우측 PPP
60d4cbb5,평균 우측 피크 파워 페이즈
51d4b418,평균 우측PPP
90aee969,랩 우측 PPP
89aede64,랩 우측 PPP
6ec60d32,랩 우측 피크 파워 페이즈
81c62b1b,랩 우측 PPP
6fb5b99f,우측 피크 파워 위상
84b5daae,우측 PPP
adc1542c,우측 피크 파워 페이즈
c4c17861,우측 피크 파워 페이즈
c17f508a,평균 우측PP
c47f5543,평균 우측PP
c3909cd1,평균 우측 파워 페이즈
cc90aafc,평균 우측PP
a589081d,랩 우측PP
a68909b0,랩 우측PP
e39f3006,랩 우측 파워 페이즈
fe9f5a87,랩 우측PP
088c85d3,우측 PP
258cb37a,우측 PP
66714350,우측 파워 페이즈
657141bd,우측 PP
544e274b,랩 시팅 시간
614e3bc2,랩 시팅 시간
125a8b58,랩 시팅 시간
215aa2f5,랩 시팅 시간
5c8135e5,시팅 시간
6d8150a8,시팅 시간
5a6fe99e,시팅 시간
656ffaef,시팅 시간
e870f7df,랩 댄싱 시간
fd7118ee,기립 랩 시간
267e256c,랩 댄싱 시간
3d7e49a1,랩 댄싱 시간
ad1a4eb9,댄싱 시간
c61a7614,댄싱 시간
0b30a902,댄싱 시간
fe30948b,댄싱 시간
50069850,Vector 상태
4f0696bd,VCT 상태
f221dad3,Vector 상태
0f22087a,Vector 상태
25e12672,Vector 상태 2
38e1445b,VCT 상태2
47cb95a9,Vector 상태 2
40cb8aa4,Vector 상태 2
8929ad83,Vector 상태 3
8629a8ca,VCT 상태3
670da180,Vector 상태 3
860dd24d,Vector 상태 3
548d9fa1,Vector 상태
3d8d7b6c,VCT 상태
527c535a,Vector 상태
357c25b3,Vector 상태
b2994fb1,칵테일 라운지
d15013b1,카페 및 차
a755a0f5,대학
f96b3f17,대학교
2479eca5,여기로 오세요
bafbb900,상업 제한
4c2c92c9,통신
b7e7ce73,시민 문화회관
c6c18d68,시민 문화회관
99c969f1,지역사회
3f9a4cee,공공시설
cbef132c,전철역
8f36bf85,나침반 게이지
a036da48,CMP 게이지
8d25733e,나침반 게이지
9825848f,나침반 게이지
026f0d20,나침반 방향
216f3ded,나침반 방향
24898623,나침반 방향
2189816a,나침반 방향
db9eafe2,모드
7148079a,복합군섬광
7694a962,복합군명암등
34968503,컴퓨터/소프트웨어
4a933bea,컴퓨터 및 전자기기
cfc42abd,광장
8f6725b3,Connect IQ
ac67535a,Connect IQ
6d4b19b0,Connect IQ
6c4b181d,Connect IQ
1856d05c,상수
7c78eaf0,생활가전
65ea5d7d,컨티넨탈
a71fda35,등고선
da5660ee,금지구역
11a0572b,편의점
778d71a9,편의점
836f94d6,편의점
2caa75d7,쿨다운
2d158b4d,쿨다운
0fbf888a,쿨다운
69c7bbed,수정일:
6eb646ac,화장품
345cc456,국가
a4fcd98d,행정계
e61377fe,시/군 의회
cff9efee,시/군
47e99201,코스각
53937278,코스
62938a15,코스
1587d7eb,코스
2287ec62,코스
b75457c5,HARP 방향
640523f0,법원
1d82c3fd,법원
e7ce3d7b,포구
aebda4bb,분화구
d4f0a219,신용 카드
d5aec130,10분에서 20분 동안 천천히 평이하게 준비됩니다.
0f2d489d,400 m 또는 yd 타임 트라이얼을 수행하세요. 균일한 페이싱을 시도하세요.
9fd3684a,10분의 가벼운 수영을 통해 완전히 회복하세요.
81d39b57,200 m 또는 yd. 시간 간격을 수행합니다. 페이스를 맞추려고 노력하세요.
50da1d1a,Crop
1b298d58,국경
08a84405,현재 위치
bda19b20,예조소
7744e54f,현재 활강
031801a5,현재
ffa21e7b,사용자설정 맵
ad58600d,사용자설정 POI
baabfd59,택 앵글
63d40beb,진풍 방향
b7640c0e,데이터 항목
6cd3beda,항목 1
f7e670bf,항목 2
27d61a6c,항목 3
cf3b909e,레이아웃
49a0c82c,제거
76ef25cd,순서 변경
42847aa2,페이스 설정
38f291d2,속도 설정
b70b0f81,DA
7a940e60,12월
7f022e20,12월
7c23cd4f,12월
b03a520c,하강
28792284,DF
0d20bb9c,거리
4c0544de,km
3c92dc88,마일
9412ae5f,nm
94cd864f,훈련 종료
2109e466,눌러서 훈련 시작
a1e735e2,눌러서 훈련 종료
90ffe9af,드릴 훈련기록
b77e159f,기초체력 양성
0406e361,무산소
ab1c838c,한계치
eaf92efb,회복
a466256f,스프린트
b8143c77,템포
ce83bba3,VO2 Max
f61c961a,h
f4c63241,분
91b831b8,훈련 상태가 일시 정지되어 추천 운동을 사용할 수 없습니다.
dea15006,DX
3ffd5c59,DY
63770910,DZ
a233602a,댐
e7456831,위험지역
9cff1d32,위험선
3307504,위험암초
5e0f5004,수중위험암초
a28a77f0,Darwin
f59b7878,"주간비이컨,녹색사각"
a8ae418b,"주간비이컨,적색삼각"
edee6e3a,주간비이컨
c2a07a5b,"주간비이컨,백색마름모"
00f37d44,자동차 부품/딜러
b6ada9f8,12월
94954bff,Decifeet
36eebbfd,Decimeters
3d95d4ff,감소 중
498037a4,심해루트
f7d4a8ed,델리/베이커리
f5c6eec1,식품점
00b99905,치과
917e9dd2,백화점
28e7b4d1,백화점
b91a8c3e,심해구역경계
3f69394b,심해구역
ee41ac84,등심선
4d876345,깊이
cd3fa8fc,수심불명
3a6fb62a,수심:
55c7c80c,하강
c0de2e71,목적지 위치
c9de3c9c,목적지 위치
becce22a,목적지 위치
c1cce6e3,목적지 위치
c82ce18d,디트레이닝
8fffc418,Di2 배터리
9effdbb5,Di2 배터리
d1f3600b,Di2 배터리
def37482,Di2 배터리
66fb6717,디젤
bcd4409a,디젤
593f2af4,직선루트
1f859185,풍향
b319afd6,방향:
2a64998f,Discover
93846f66,디스플레이
ad849854,디스플레이
1a0b4b9d,앞선 거리
1b0b4d30,앞선 거리
58217386,앞선 거리
7.32E+11,앞선 거리
c3e20126,거리
dee22ba7,거리
05cca2bd,거리
06cca450,거리
9131531b,항해 거리
7e313532,항해 거리
cf3ceda8,항해 거리
be3cd2e5,항해 거리
8e1a43f7,남은 거리
814e5769,거리
7a4e4c64,거리
5f657b32,거리
7265991b,거리
c2fee0d2,거리
714ae2a5,포인트까지 거리
7f5d83b8,다음까지 거리
8e5d9b55,다음 거리
4150562b,다음까지 거리
4e506aa2,다음까지 거리
a26df9b7,남은 거리
0052b734,남은 거리
e7528fd9,남은 거리
721478f3,거리
0e69031d,거리
4dc27352,남은 거리
60c2913b,남은 거리
6face289,남은 거리
68acd784,남은 거리
bec34acb,남은 거리
cbc35f42,남은 거리
7ccfaed8,남은 거리
8bcfc675,남은 거리
7c1ec027,남은 거리
611e95a6,남은 거리
5a044724,남은 거리
61045229,남은 거리
434cb652,남은 거리
564cd43b,남은 거리
65372589,남은 거리
5e371a84,남은 거리
f6b41904,거리:
1ef95dfc,출발선까지의 거리
15f94fd1,출발선 거리
60ecf9ef,출발선까지의 거리
55ece89e,출발선까지의 거리
b1d2d4a3,다이빙지역
161562c7,다이빙 제한
d3bbd7a2,Dodge 딜러
1b2602b6,Dollar 렌탈
0a103584,국내선 공항
3cdfd014,도넛 및 베이커리
54f3675d,그리는 중…
a2aa0815,드릴
35966c02,굴착기
98a0dc16,음용수
1.28E+11,진입로
9e8f039b,자동차
3b0d52cc,낙하 고도
71002571,드라이크리너
9784b443,간조고도
ed58bebd,폐기장
77adb368,폐기장
83b35107,Dutch Grid
114cf202,더치식
cbac23a8,전기 자전거 배터리
baac08e5,EBIKE 배터리
8da0891b,eBike 배터리
7aa06b32,eBike 배터리
3796b7b0,전기 자전거 주행 거리
3696b61d,전기 자전거 범위
59b2c3b3,eBike 범위
76b2f15a,eBike 범위
de40e1eb,Garmin Connect 앱에서 비상연락처를 추가하세요.
e18cb746,지원 알림 전송 실패
dc5fa0ea,지원 알림 전송 완료
bf756d7c,지원 모드를 종료하는데 실패하였습니다.
b485db19,위치를 공유하고 있습니다. START를 눌러 어시스턴스를 종료하세요.
4f268a84,취소
0450b2f7,취소?
ab4a8817,연결이 없습니다. 지원 알림을 전송할 수 없습니다.
2d12db46,비상 연락처
d4975f1f,"사고가 발생하거나 도움이 필요한 경우, 문자 또는 이메일을 통해 연락처에 통보할 것입니다."
f4e9e7b3,비상 연락처
609b924d,GPS 신호는 실외에서 더 강합니다.
fb0d1856,위치 정보 수신 중
2915dbcc,내 정보
d8e45f05,사용 가능한 경우 지원 종료 전까지 위치가 공유됩니다.
c294be36,지원을 요청하려면 전윈 키에서 손을 떼세요.
615c093a,휴대폰 연결 찾는 중
e7c9f18c,지원 알림 전송 중
fee18a1a,위치 정보 전송
dffa9cac,위치 정보 없이 전송
a64f5144,전송 중
86dfcb53,Garmin Connect Mobile을 사용하여 지원을 설정하세요.
0bc35e79,위치를 추적하여 비상 연락처에 공유하고 있습니다.
dc8446bf,비상 연락처로 메시지가 전송되었습니다. 전송이 가능한 시점에 귀하의 위치가 전송될 것입니다.
ac510d5a,종료
3b398952,도착 예정 시간
4e39a73b,도착 예정 시간
5d23f889,도착 예정 시간
5623ed84,도착 예정 시간
3cd0f06f,다음 지점 도착시간
31d0df1e,지점 도착시간
fadd547c,다음 지점 도착시간
f1dd4651,다음 지점 도착시간
02ba1eee,예상 소요시간
edb9fddf,예상 소요시간
04cb6b35,예상 소요시간
f5cb5398,예상 소요시간
3.02E+66,지점 소요 시간
000179aa,지점 소요시간
e0e57260,지점 소요 시간
ffe5a32d,지점 소요 시간
b615b124,무산소
0f51f77f,운동 부하
0c534956,고강도 유산소
97335034,저강도 유산소
7b47a691,탐험 활성화됨
3afbd74b,Expedition을 사용하여 여러 날 동안 진행되는 활동을 기록할 수 있으며 충전 필요성이 줄어듭니다.
63e7ae2e,기본적으로 트랙 포인트는 한 시간에 한 번씩 기록됩니다.
28886b0a,배터리 수명을 최대한 늘리기 위해 모든 센서 및 액세서리가 꺼집니다.
e331829f,동
5cfd3287,동유럽
82d7aa89,동
d5653f83,편집일:
ba529b1c,Yekaterinburg
c43c2b3b,El-Giganten
cfdf4ee5,경과 시간
e0df69a8,경과 시간
cdce029e,경과 시간
d8ce13ef,경과 시간
c1c41f77,전기
c9bbb7e9,해발 고도
ba61ff1c,제방
9b1b68c4,대사관
dc88d29c,%1에서 보내온 비상 알림을 받았습니다.
5173d9d8,응급/정부기관
714cd512,응급/정부기관
2076dc40,종료후 '이상 없음' 메시지를 보낼까요?
977c5ab8,종점
051d2447,사냥 종료 중
a048d1fb,Eniwetok
52626b6d,방위각 입력
898ad1aa,DA 값
4d481875,DF 값
c01745e7,DX 값
7fecadb2,DY 값
6f829891,DZ 값
b37544fa,해발고도 입력
ab43b540,위동거
7028d244,위북거
28ba72a3,위도 입력
eb6ffb54,위치 입력
50572fe4,경도 입력
6addf52b,오프셋 1 입력
b21b61de,오프셋 2 입력
51d9c399,자편각
b4c8ea18,기압 입력
07aecc7b,축척 입력
217877ae,속도입력
b764a607,Enterprise 공항
9362d938,Enterprise 도심
c329559b,오락 전자 매장
78c44c2a,오락
2238de0a,입구
49581d5b,기정통행방향
c091d6f7,예상 종료 시간
c591ded6,예상 종료 시간
1e769474,종료 예정시간
05766d19,예상 종료 시간
d10c8872,총 예상 거리
e40ca65b,총 예상 거리
f2f6f7a9,총 예상 거리
ebf6eca4,총 예상 거리
574e01e0,Estonian Grid
706180a8,Europcar 24시 드라이브
5da7c92b,Europcar 공항 주변
1191be3c,Europcar 주변
e504df23,Europcar 렌탈
fad9a39b,Central Europe
425964fa,Eastern Europe
26856f1c,Western Europe
2f55f941,유러피안
d3380bb1,연회실
53d87ff0,Everest
2f37b208,Everest (Brunei)
38fc62f9,Everest (India 1830)
2dd11dc4,Everest (India 1956)
1f5cc4b4,Everest (W Malasia 1948)
e2f06d4b,Everest (W Malasia 1969)
de8d33b4,매우 좋음
613b5548,실체 불명
087bf6b5,도로 출구
cfaca959,출구
2506e7d4,출구/서비스 없음
dfe7d2b9,출구/서비스
ea398a79,출구
a1456828,만료일
baa144b1,만료
a911235d,만료일:
633e57b7,폭발물
09b7e30d,폭발물폐기장
ea0b1834,노출암초
c1bb23cd,노출난파선
53f323c3,외부 프로필
5ba397a1,2월
2d83f9b5,2월
9b07705a,2월
a7680b92,주식 기호 목록을 불러올 수 없습니다.
c5822cdc,이제 %1에 익숙해졌습니다. 훈련 상태 위젯에서 고도 적응을 트래킹하세요.
3cabfab0,이제 %1% 더위에 적응했습니다. 훈련 상태 위젯에서 열 적응을 트래킹하세요.
2.22E+12,Garmin Connect Mobile에서 음악앱을 다운로드할 수 있음.
28ad4d2a,"러닝, 자전거 등을 사용하려면 누르세요."
85b697da,지원 알림을 전송하려면 진동 3번 느낄 때까지 길게 누름.
e44f2c1d,"활동 설정, 훈련을 실시하려면 길게 누릅니다."
dba2820c,"지갑, 타이머, 및 기타 컨트롤을 길게 누르세요."
1d421f7c,DOWN을 길게 눌러 음악제어 화면에 진입
eb79f3d6,나중에 설정하려면 DOWN을 길게 누르세요.
1b083ca1,시작 라인 등을 구성하려면 길게 누르세요.
6639a639,시계 문자반 및 기타 설정을 변경하려면 길게 누르세요.
fde7f5f5,재생/중지 하려면 누르세요.
a9397028,트랙 건너뛰려면 누르세요.
b70985d3,더 많은 음악 컨트롤 켜려면 누르세요.
3d3d5bee,음악앱을 변경하려면 길게 누르세요.
5ebf7192,음악 플레이어에 오신 것을 환영합니다! 시작하려면 공급자를 선택하세요.
3b3d844d,음악 없음.\n컴퓨터에 연결하여 Garmin Express로 음악 추가하세요.
baa631d7,수동
b1d7ff60,반복 감지
c3836c13,이 키를 사용하여 장애물의 시작과 끝을 표시합니다.
98ff7cac,이 버튼을 사용하여 장애물의 시작과 끝을 표시합니다.\n\n루프가 여러 개인 코스에서는 장애물 위치가 저장됩니다.
dd29a0b3,눌러서 새 경로 시작
04f6ce8d,버튼을 눌러 휴식 타이머 시작
57147c7a,오르막길 및 내리길 사이를 전환하려면 누르세요.
95ca3c0b,팁:
f727d243,결제하려면 길게 눌러 지갑을 선택하십시오.
09ca5f3f,"걸음 수, 날씨 및 기타 위젯을 사용하려면 누르십시오."
cec30d4b,일출
0f8f0ff8,일몰
f85f4eae,VO2 MAX.
a221ba20,오른 층 수
9.57E+08,주소
4f83d588,어드벤처
f00310e7,모든 POI
34a5a72c,Anchorages
857809b1,명소
873d22f7,자동차서비스
8ca1c7c2,도시
9073c57e,지역사회
3fb70188,목적지 좌표
687d3f45,찾아본 곳
5949be01,오락
bedd8e9e,엑스트라
1b69fdcc,시설
f9ea6597,낚시터
0aac1642,요식업소
eabbc35a,주유소
c1c74668,지리적 위치
4c87fa50,병원
c752ea39,교차로
72c704b3,숙박
f7cb3d52,해양서비스
4fffc855,항법장치
41ffb24b,항법장치
4836305a,장애물
48c47662,기타
91039331,레크레이션
35e629b1,금지구역
cf867335,쇼핑
66cdb276,조석
a9d8a3f0,트레일
611b5783,교통
df5bc462,%1 랩
2d844d1e,%1 휴식
7366dea6,FTP가 감지되었습니다.
e05aa461,수용
e183be6f,거절
94d7613a,새로운 FTP
acc97c91,동
2a114869,FTP가 감지되면 테스트가 완료됩니다.
f8e5d11b,강도 목표는 3~4분마다 증가합니다.
85df80e2,10~20분 정도 천천히 웜업하세요.
c4799f59,FTP 미감지
aa03ba83,FTP 감지됨
0e5604ea,FTP
da8c7cfb,수동 입력
18b33807,FTP 테스트 운동
bbc53dd4,마지막 단계
193ea0c5,느린 속도
449bcc43,꾸준한 최대 노력
cf46b2f5,전방끌림
15b875da,금
f7b846a0,금
fe1e8cbd,시설
be750db5,공장 투어
50fb964d,지도정보를 얻을 수 없음
392ba698,보통
e1f6deca,폭포
e62ed079,위동거
5cd1005f,위북거
be9f77bd,유명장소
dd68140b,패스트푸드
d69c45cc,1000 yd\n최고 기록!
3be4aaf6,100 m\n최고 기록!
60978848,100 yd\n최고 기록!
9db8f798,10k\n최고기록!
4af2aa17,1500 m\n최고 기록!
28b15e6b,1650 yd\n최고 기록!
082c6544,1k\n최고기록!
dca57ab7,1000 m\n최고 기록!
f0035ae3,400 m\n최고 기록!
29949f3f,40k\n최고기록!
